"Notes","State","State Code","Year","Year Code","OE Gestational Age 10","OE Gestational Age 10 Code","Infant Birth Weight 12","Infant Birth Weight 12 Code",Births,Average Birth Weight
,"Arizona","04","2018","2018","37 - 39 weeks","06","Unknown or Not Stated","12",14,Not Applicable
,"Arizona","04","2018","2018","40 weeks","07","2000 - 2499 grams","05",51,2368.61
,"Arizona","04","2018","2018","40 weeks","07","2500 - 2999 grams","06",1336,2843.68
,"Arizona","04","2018","2018","40 weeks","07","3000 - 3499 grams","07",6256,3275.47
,"Arizona","04","2018","2018","40 weeks","07","3500 - 3999 grams","08",5956,3717.47
,"Arizona","04","2018","2018","40 weeks","07","4000 - 4499 grams","09",1577,4180.93
,"Arizona","04","2018","2018","40 weeks","07","4500 - 4999 grams","10",227,4643.96
,"Arizona","04","2018","2018","40 weeks","07","5000 - 8165 grams","11",11,5125.82
,"Arizona","04","2018","2018","41 weeks","08","2000 - 2499 grams","05",10,2411.70
,"Arizona","04","2018","2018","41 weeks","08","2500 - 2999 grams","06",197,2862.54
,"Arizona","04","2018","2018","41 weeks","08","3000 - 3499 grams","07",1501,3294.18
,"Arizona","04","2018","2018","41 weeks","08","3500 - 3999 grams","08",1867,3733.17
,"Arizona","04","2018","2018","41 weeks","08","4000 - 4499 grams","09",717,4185.13
,"Arizona","04","2018","2018","41 weeks","08","4500 - 4999 grams","10",103,4662.88
,"Arizona","04","2018","2018","41 weeks","08","5000 - 8165 grams","11",13,5333.54
,"Arizona","04","2018","2018","42 weeks or more","09","2500 - 2999 grams","06",13,2827.54
,"Arizona","04","2018","2018","42 weeks or more","09","3000 - 3499 grams","07",42,3333.31
,"Arizona","04","2018","2018","42 weeks or more","09","3500 - 3999 grams","08",81,3730.47
,"Arizona","04","2018","2018","42 weeks or more","09","4000 - 4499 grams","09",44,4225.98
,"Arizona","04","2018","2018","Unknown or Not Stated","10","2500 - 2999 grams","06",27,2768.52
,"Arizona","04","2018","2018","Unknown or Not Stated","10","3000 - 3499 grams","07",23,3244.22
,"Arizona","04","2018","2018","Unknown or Not Stated","10","3500 - 3999 grams","08",18,3684.67
,"Arizona","04","2018","2018","Unknown or Not Stated","10","Unknown or Not Stated","12",14,Not Applicable
,"Arizona","04","2019","2019","Under 20 weeks","01","Unknown or Not Stated","12",17,Not Applicable
,"Arizona","04","2019","2019","20 - 27 weeks","02","499 grams or less","01",74,391.58
,"Arizona","04","2019","2019","20 - 27 weeks","02","500 - 999 grams","02",251,769.22
,"Arizona","04","2019","2019","20 - 27 weeks","02","1000 - 1499 grams","03",63,1136.14
,"Arizona","04","2019","2019","28 - 31 weeks","03","500 - 999 grams","02",62,874.74
,"Arizona","04","2019","2019","28 - 31 weeks","03","1000 - 1499 grams","03",308,1273.25
,"Arizona","04","2019","2019","28 - 31 weeks","03","1500 - 1999 grams","04",236,1688.79
,"Arizona","04","2019","2019","28 - 31 weeks","03","2000 - 2499 grams","05",24,2170.33
,"Arizona","04","2019","2019","32 - 35 weeks","04","1000 - 1499 grams","03",97,1342.11
,"Arizona","04","2019","2019","32 - 35 weeks","04","1500 - 1999 grams","04",687,1795.64
,"Arizona","04","2019","2019","32 - 35 weeks","04","2000 - 2499 grams","05",1382,2251.98
,"Arizona","04","2019","2019","32 - 35 weeks","04","2500 - 2999 grams","06",846,2703.52
,"Arizona","04","2019","2019","32 - 35 weeks","04","3000 - 3499 grams","07",199,3179.76
,"Arizona","04","2019","2019","32 - 35 weeks","04","3500 - 3999 grams","08",48,3696.94
,"Arizona","04","2019","2019","32 - 35 weeks","04","4000 - 4499 grams","09",14,4220.29
,"Arizona","04","2019","2019","36 weeks","05","1500 - 1999 grams","04",119,1854.82
,"Arizona","04","2019","2019","36 weeks","05","2000 - 2499 grams","05",667,2306.31
,"Arizona","04","2019","2019","36 weeks","05","2500 - 2999 grams","06",1362,2747.00
,"Arizona","04","2019","2019","36 weeks","05","3000 - 3499 grams","07",717,3189.09
,"Arizona","04","2019","2019","36 weeks","05","3500 - 3999 grams","08",170,3699.94
,"Arizona","04","2019","2019","36 weeks","05","4000 - 4499 grams","09",39,4184.13
,"Arizona","04","2019","2019","37 - 39 weeks","06","1500 - 1999 grams","04",90,1856.49
,"Arizona","04","2019","2019","37 - 39 weeks","06","2000 - 2499 grams","05",1671,2343.90
,"Arizona","04","2019","2019","37 - 39 weeks","06","2500 - 2999 grams","06",10701,2809.18
,"Arizona","04","2019","2019","37 - 39 weeks","06","3000 - 3499 grams","07",23377,3250.07
,"Arizona","04","2019","2019","37 - 39 weeks","06","3500 - 3999 grams","08",13588,3704.53
,"Arizona","04","2019","2019","37 - 39 weeks","06","4000 - 4499 grams","09",2925,4178.03
,"Arizona","04","2019","2019","37 - 39 weeks","06","4500 - 4999 grams","10",434,4659.51
,"Arizona","04","2019","2019","37 - 39 weeks","06","5000 - 8165 grams","11",59,5409.15
,"Arizona","04","2019","2019","37 - 39 weeks","06","Unknown or Not Stated","12",10,Not Applicable
,"Arizona","04","2019","2019","40 weeks","07","2000 - 2499 grams","05",52,2359.19
,"Arizona","04","2019","2019","40 weeks","07","2500 - 2999 grams","06",1275,2854.30
,"Arizona","04","2019","2019","40 weeks","07","3000 - 3499 grams","07",6004,3281.91
,"Arizona","04","2019","2019","40 weeks","07","3500 - 3999 grams","08",5786,3717.75
,"Arizona","04","2019","2019","40 weeks","07","4000 - 4499 grams","09",1539,4176.01
,"Arizona","04","2019","2019","40 weeks","07","4500 - 4999 grams","10",188,4654.19
,"Arizona","04","2019","2019","40 weeks","07","5000 - 8165 grams","11",15,5141.40
,"Arizona","04","2019","2019","41 weeks","08","2500 - 2999 grams","06",206,2859.12
,"Arizona","04","2019","2019","41 weeks","08","3000 - 3499 grams","07",1356,3289.09
,"Arizona","04","2019","2019","41 weeks","08","3500 - 3999 grams","08",1723,3728.27
,"Arizona","04","2019","2019","41 weeks","08","4000 - 4499 grams","09",609,4192.70
,"Arizona","04","2019","2019","41 weeks","08","4500 - 4999 grams","10",84,4673.32
,"Arizona","04","2019","2019","42 weeks or more","09","3000 - 3499 grams","07",38,3247.66
,"Arizona","04","2019","2019","42 weeks or more","09","3500 - 3999 grams","08",70,3742.21
,"Arizona","04","2019","2019","42 weeks or more","09","4000 - 4499 grams","09",29,4216.93
,"Arizona","04","2019","2019","Unknown or Not Stated","10","3500 - 3999 grams","08",10,3740.60
,"Arizona","04","2019","2019","Unknown or Not Stated","10","Unknown or Not Stated","12",16,Not Applicable
,"Arizona","04","2020","2020","Under 20 weeks","01","Unknown or Not Stated","12",17,Not Applicable
,"Arizona","04","2020","2020","20 - 27 weeks","02","499 grams or less","01",82,402.55
,"Arizona","04","2020","2020","20 - 27 weeks","02","500 - 999 grams","02",265,741.23
,"Arizona","04","2020","2020","20 - 27 weeks","02","1000 - 1499 grams","03",50,1143.48
,"Arizona","04","2020","2020","28 - 31 weeks","03","500 - 999 grams","02",61,859.00
,"Arizona","04","2020","2020","28 - 31 weeks","03","1000 - 1499 grams","03",250,1262.10
,"Arizona","04","2020","2020","28 - 31 weeks","03","1500 - 1999 grams","04",203,1688.27
,"Arizona","04","2020","2020","28 - 31 weeks","03","2000 - 2499 grams","05",20,2157.30
,"Arizona","04","2020","2020","28 - 31 weeks","03","2500 - 2999 grams","06",12,2788.00
,"Arizona","04","2020","2020","32 - 35 weeks","04","1000 - 1499 grams","03",130,1336.69
,"Arizona","04","2020","2020","32 - 35 weeks","04","1500 - 1999 grams","04",690,1797.95
,"Arizona","04","2020","2020","32 - 35 weeks","04","2000 - 2499 grams","05",1381,2244.18
,"Arizona","04","2020","2020","32 - 35 weeks","04","2500 - 2999 grams","06",777,2702.76
,"Arizona","04","2020","2020","32 - 35 weeks","04","3000 - 3499 grams","07",173,3179.39
,"Arizona","04","2020","2020","32 - 35 weeks","04","3500 - 3999 grams","08",56,3707.14
,"Arizona","04","2020","2020","32 - 35 weeks","04","4000 - 4499 grams","09",15,4238.13
,"Arizona","04","2020","2020","36 weeks","05","1500 - 1999 grams","04",88,1864.10
,"Arizona","04","2020","2020","36 weeks","05","2000 - 2499 grams","05",690,2312.58
,"Arizona","04","2020","2020","36 weeks","05","2500 - 2999 grams","06",1367,2743.03
,"Arizona","04","2020","2020","36 weeks","05","3000 - 3499 grams","07",715,3193.75
,"Arizona","04","2020","2020","36 weeks","05","3500 - 3999 grams","08",165,3690.52
,"Arizona","04","2020","2020","36 weeks","05","4000 - 4499 grams","09",32,4181.06
,"Arizona","04","2020","2020","36 weeks","05","4500 - 4999 grams","10",10,4764.90
,"Arizona","04","2020","2020","37 - 39 weeks","06","1000 - 1499 grams","03",10,1295.80
,"Arizona","04","2020","2020","37 - 39 weeks","06","1500 - 1999 grams","04",94,1867.67
,"Arizona","04","2020","2020","37 - 39 weeks","06","2000 - 2499 grams","05",1554,2350.76
,"Arizona","04","2020","2020","37 - 39 weeks","06","2500 - 2999 grams","06",10495,2805.81
,"Arizona","04","2020","2020","37 - 39 weeks","06","3000 - 3499 grams","07",22399,3251.34
,"Arizona","04","2020","2020","37 - 39 weeks","06","3500 - 3999 grams","08",13060,3703.85
,"Arizona","04","2020","2020","37 - 39 weeks","06","4000 - 4499 grams","09",2813,4177.31
,"Arizona","04","2020","2020","37 - 39 weeks","06","4500 - 4999 grams","10",409,4657.13
,"Arizona","04","2020","2020","37 - 39 weeks","06","5000 - 8165 grams","11",60,5268.30
,"Arizona","04","2020","2020","37 - 39 weeks","06","Unknown or Not Stated","12",10,Not Applicable
,"Arizona","04","2020","2020","40 weeks","07","2000 - 2499 grams","05",57,2367.07
,"Arizona","04","2020","2020","40 weeks","07","2500 - 2999 grams","06",1168,2843.46
,"Arizona","04","2020","2020","40 weeks","07","3000 - 3499 grams","07",5901,3279.11
,"Arizona","04","2020","2020","40 weeks","07","3500 - 3999 grams","08",5512,3719.92
,"Arizona","04","2020","2020","40 weeks","07","4000 - 4499 grams","09",1475,4178.82
,"Arizona","04","2020","2020","40 weeks","07","4500 - 4999 grams","10",184,4675.25
,"Arizona","04","2020","2020","40 weeks","07","5000 - 8165 grams","11",14,5208.21
,"Arizona","04","2020","2020","40 weeks","07","Unknown or Not Stated","12",13,Not Applicable
,"Arizona","04","2020","2020","41 weeks","08","2500 - 2999 grams","06",199,2852.36
,"Arizona","04","2020","2020","41 weeks","08","3000 - 3499 grams","07",1363,3292.96
,"Arizona","04","2020","2020","41 weeks","08","3500 - 3999 grams","08",1865,3734.40
,"Arizona","04","2020","2020","41 weeks","08","4000 - 4499 grams","09",617,4190.21
,"Arizona","04","2020","2020","41 weeks","08","4500 - 4999 grams","10",106,4656.75
,"Arizona","04","2020","2020","42 weeks or more","09","2500 - 2999 grams","06",17,2799.35
,"Arizona","04","2020","2020","42 weeks or more","09","3000 - 3499 grams","07",43,3298.47
,"Arizona","04","2020","2020","42 weeks or more","09","3500 - 3999 grams","08",57,3752.02
,"Arizona","04","2020","2020","42 weeks or more","09","4000 - 4499 grams","09",30,4228.93
,"Arizona","04","2020","2020","Unknown or Not Stated","10","2500 - 2999 grams","06",18,2769.22
,"Arizona","04","2020","2020","Unknown or Not Stated","10","3000 - 3499 grams","07",28,3231.57
,"Arizona","04","2020","2020","Unknown or Not Stated","10","3500 - 3999 grams","08",11,3822.09
,"Arizona","04","2020","2020","Unknown or Not Stated","10","Unknown or Not Stated","12",24,Not Applicable
,"Arizona","04","2021","2021","Under 20 weeks","01","499 grams or less","01",16,292.19
,"Arizona","04","2021","2021","Under 20 weeks","01","Unknown or Not Stated","12",15,Not Applicable
,"Arizona","04","2021","2021","20 - 27 weeks","02","499 grams or less","01",76,390.47
,"Arizona","04","2021","2021","20 - 27 weeks","02","500 - 999 grams","02",284,745.32
,"Arizona","04","2021","2021","20 - 27 weeks","02","1000 - 1499 grams","03",66,1141.32
,"Arizona","04","2021","2021","28 - 31 weeks","03","500 - 999 grams","02",69,897.43
,"Arizona","04","2021","2021","28 - 31 weeks","03","1000 - 1499 grams","03",295,1274.78
,"Arizona","04","2021","2021","28 - 31 weeks","03","1500 - 1999 grams","04",231,1683.96
,"Arizona","04","2021","2021","28 - 31 weeks","03","2000 - 2499 grams","05",35,2148.03
,"Arizona","04","2021","2021","32 - 35 weeks","04","1000 - 1499 grams","03",132,1366.36
,"Arizona","04","2021","2021","32 - 35 weeks","04","1500 - 1999 grams","04",753,1795.21
,"Arizona","04","2021","2021","32 - 35 weeks","04","2000 - 2499 grams","05",1476,2256.63
,"Arizona","04","2021","2021","32 - 35 weeks","04","2500 - 2999 grams","06",831,2703.10
,"Arizona","04","2021","2021","32 - 35 weeks","04","3000 - 3499 grams","07",209,3184.95
,"Arizona","04","2021","2021","32 - 35 weeks","04","3500 - 3999 grams","08",58,3698.34
,"Arizona","04","2021","2021","36 weeks","05","1500 - 1999 grams","04",120,1850.13
,"Arizona","04","2021","2021","36 weeks","05","2000 - 2499 grams","05",742,2307.38
,"Arizona","04","2021","2021","36 weeks","05","2500 - 2999 grams","06",1371,2747.56
,"Arizona","04","2021","2021","36 weeks","05","3000 - 3499 grams","07",728,3190.59
,"Arizona","04","2021","2021","36 weeks","05","3500 - 3999 grams","08",173,3683.83
,"Arizona","04","2021","2021","36 weeks","05","4000 - 4499 grams","09",50,4222.08
,"Arizona","04","2021","2021","36 weeks","05","4500 - 4999 grams","10",12,4685.25
,"Arizona","04","2021","2021","37 - 39 weeks","06","1000 - 1499 grams","03",13,1280.77
,"Arizona","04","2021","2021","37 - 39 weeks","06","1500 - 1999 grams","04",89,1857.37
,"Arizona","04","2021","2021","37 - 39 weeks","06","2000 - 2499 grams","05",1644,2345.87
,"Arizona","04","2021","2021","37 - 39 weeks","06","2500 - 2999 grams","06",10767,2806.64
,"Arizona","04","2021","2021","37 - 39 weeks","06","3000 - 3499 grams","07",22695,3250.73
,"Arizona","04","2021","2021","37 - 39 weeks","06","3500 - 3999 grams","08",13018,3704.40
,"Arizona","04","2021","2021","37 - 39 weeks","06","4000 - 4499 grams","09",2815,4177.08
,"Arizona","04","2021","2021","37 - 39 weeks","06","4500 - 4999 grams","10",404,4671.12
,"Arizona","04","2021","2021","37 - 39 weeks","06","5000 - 8165 grams","11",55,5359.51
,"Arizona","04","2021","2021","37 - 39 weeks","06","Unknown or Not Stated","12",26,Not Applicable
,"Arizona","04","2021","2021","40 weeks","07","2000 - 2499 grams","05",60,2354.37
,"Arizona","04","2021","2021","40 weeks","07","2500 - 2999 grams","06",1205,2847.53
,"Arizona","04","2021","2021","40 weeks","07","3000 - 3499 grams","07",5847,3275.74
,"Arizona","04","2021","2021","40 weeks","07","3500 - 3999 grams","08",5483,3720.07
,"Arizona","04","2021","2021","40 weeks","07","4000 - 4499 grams","09",1515,4177.20
,"Arizona","04","2021","2021","40 weeks","07","4500 - 4999 grams","10",183,4645.23
,"Arizona","04","2021","2021","40 weeks","07","5000 - 8165 grams","11",18,5306.06
,"Arizona","04","2021","2021","41 weeks","08","2500 - 2999 grams","06",207,2851.02
,"Arizona","04","2021","2021","41 weeks","08","3000 - 3499 grams","07",1368,3288.68
,"Arizona","04","2021","2021","41 weeks","08","3500 - 3999 grams","08",1749,3734.41
,"Arizona","04","2021","2021","41 weeks","08","4000 - 4499 grams","09",639,4182.93
,"Arizona","04","2021","2021","41 weeks","08","4500 - 4999 grams","10",83,4669.54
,"Arizona","04","2021","2021","42 weeks or more","09","2500 - 2999 grams","06",10,2724.90
,"Arizona","04","2021","2021","42 weeks or more","09","3000 - 3499 grams","07",41,3291.24
,"Arizona","04","2021","2021","42 weeks or more","09","3500 - 3999 grams","08",65,3716.94
,"Arizona","04","2021","2021","42 weeks or more","09","4000 - 4499 grams","09",27,4195.37
,"Arizona","04","2021","2021","Unknown or Not Stated","10","2500 - 2999 grams","06",13,2774.15
,"Arizona","04","2021","2021","Unknown or Not Stated","10","3000 - 3499 grams","07",13,3155.31
,"Arizona","04","2021","2021","Unknown or Not Stated","10","Unknown or Not Stated","12",14,Not Applicable
,"Arizona","04","2022","2022","Under 20 weeks","01","499 grams or less","01",16,269.31
,"Arizona","04","2022","2022","Under 20 weeks","01","Unknown or Not Stated","12",18,Not Applicable
,"Arizona","04","2022","2022","20 - 27 weeks","02","499 grams or less","01",92,389.03
,"Arizona","04","2022","2022","20 - 27 weeks","02","500 - 999 grams","02",242,715.36
,"Arizona","04","2022","2022","20 - 27 weeks","02","1000 - 1499 grams","03",60,1116.90
,"Arizona","04","2022","2022","28 - 31 weeks","03","500 - 999 grams","02",63,872.43
,"Arizona","04","2022","2022","28 - 31 weeks","03","1000 - 1499 grams","03",297,1266.93
,"Arizona","04","2022","2022","28 - 31 weeks","03","1500 - 1999 grams","04",211,1683.43
,"Arizona","04","2022","2022","28 - 31 weeks","03","2000 - 2499 grams","05",32,2170.91
,"Arizona","04","2022","2022","32 - 35 weeks","04","1000 - 1499 grams","03",125,1336.27
,"Arizona","04","2022","2022","32 - 35 weeks","04","1500 - 1999 grams","04",730,1804.59
,"Arizona","04","2022","2022","32 - 35 weeks","04","2000 - 2499 grams","05",1436,2244.48
,"Arizona","04","2022","2022","32 - 35 weeks","04","2500 - 2999 grams","06",839,2714.91
,"Arizona","04","2022","2022","32 - 35 weeks","04","3000 - 3499 grams","07",213,3199.45
,"Arizona","04","2022","2022","32 - 35 weeks","04","3500 - 3999 grams","08",58,3657.33
,"Arizona","04","2022","2022","32 - 35 weeks","04","4000 - 4499 grams","09",11,4200.09
,"Arizona","04","2022","2022","36 weeks","05","1500 - 1999 grams","04",107,1837.13
,"Arizona","04","2022","2022","36 weeks","05","2000 - 2499 grams","05",764,2308.42
,"Arizona","04","2022","2022","36 weeks","05","2500 - 2999 grams","06",1401,2745.49
,"Arizona","04","2022","2022","36 weeks","05","3000 - 3499 grams","07",751,3188.31
,"Arizona","04","2022","2022","36 weeks","05","3500 - 3999 grams","08",151,3692.83
,"Arizona","04","2022","2022","36 weeks","05","4000 - 4499 grams","09",41,4188.41
,"Arizona","04","2022","2022","36 weeks","05","4500 - 4999 grams","10",12,4714.58
,"Arizona","04","2022","2022","37 - 39 weeks","06","1500 - 1999 grams","04",87,1860.94
,"Arizona","04","2022","2022","37 - 39 weeks","06","2000 - 2499 grams","05",1736,2344.39
,"Arizona","04","2022","2022","37 - 39 weeks","06","2500 - 2999 grams","06",11431,2804.30
,"Arizona","04","2022","2022","37 - 39 weeks","06","3000 - 3499 grams","07",22577,3248.47
,"Arizona","04","2022","2022","37 - 39 weeks","06","3500 - 3999 grams","08",12682,3702.08
,"Arizona","04","2022","2022","37 - 39 weeks","06","4000 - 4499 grams","09",2773,4177.68
,"Arizona","04","2022","2022","37 - 39 weeks","06","4500 - 4999 grams","10",385,4667.54
,"Arizona","04","2022","2022","37 - 39 weeks","06","5000 - 8165 grams","11",55,5279.04
,"Arizona","04","2022","2022","37 - 39 weeks","06","Unknown or Not Stated","12",16,Not Applicable
,"Arizona","04","2022","2022","40 weeks","07","2000 - 2499 grams","05",54,2358.91
,"Arizona","04","2022","2022","40 weeks","07","2500 - 2999 grams","06",1268,2840.81
,"Arizona","04","2022","2022","40 weeks","07","3000 - 3499 grams","07",6013,3275.92
,"Arizona","04","2022","2022","40 weeks","07","3500 - 3999 grams","08",5530,3715.84
,"Arizona","04","2022","2022","40 weeks","07","4000 - 4499 grams","09",1437,4177.36
